Time Quat_X Quat_Y Quat_Z Quat_W Pos_X Pos_Y Pos_Z
28.975000 0.113773 -0.305937 0.687087 -0.649130 -212.017380 1175.643799 -13.628264
28.983333 0.114193 -0.306007 0.687204 -0.648900 -212.206894 1175.705200 -13.262563
28.991667 0.114474 -0.306200 0.687241 -0.648719 -212.365829 1175.712158 -12.901459
29.000000 0.114799 -0.306493 0.687155 -0.648615 -212.504868 1175.652954 -12.536816
29.008333 0.115327 -0.306607 0.687128 -0.648496 -212.627426 1175.517822 -12.166725
29.016667 0.116346 -0.306623 0.686783 -0.648672 -212.686981 1175.321289 -11.800342
29.025000 0.116414 -0.306786 0.686712 -0.648657 -212.717010 1175.205688 -11.442802
29.033333 0.116260 -0.307277 0.687054 -0.648091 -212.973679 1175.007813 -11.100529
29.041667 0.116335 -0.307508 0.687219 -0.647793 -213.172073 1174.867676 -10.751234
29.050000 0.116667 -0.307599 0.687295 -0.647609 -213.377213 1174.799561 -10.388613
29.058333 0.117364 -0.307681 0.687250 -0.647492 -213.564789 1174.803955 -9.990030
29.066667 0.117433 -0.307694 0.687264 -0.647458 -213.659760 1174.905518 -9.618935
29.075000 0.118626 -0.307768 0.686925 -0.647565 -213.831390 1174.810425 -9.231627
29.083333 0.118665 -0.307815 0.686911 -0.647551 -213.907730 1174.783691 -8.882933
29.091667 0.119023 -0.307946 0.687060 -0.647265 -214.037094 1174.664795 -8.522176
29.100000 0.118749 -0.308243 0.687415 -0.646797 -214.193161 1174.519775 -8.204638
29.108333 0.119084 -0.308485 0.687410 -0.646625 -214.310471 1174.346191 -7.865132
29.116667 0.119844 -0.308784 0.687387 -0.646366 -214.533890 1174.119263 -7.489886
29.125000 0.120148 -0.309011 0.687493 -0.646088 -214.737839 1173.988525 -7.120845
29.133333 0.121032 -0.308994 0.687224 -0.646218 -214.878387 1173.911621 -6.762734
29.141667 0.122106 -0.309521 0.686824 -0.646189 -214.978714 1173.937866 -6.405310
29.150000 0.122037 -0.309201 0.687063 -0.646101 -215.198715 1174.005371 -6.034046
29.158333 0.122816 -0.309660 0.686909 -0.645897 -215.293381 1174.026489 -5.666853
29.166667 0.122758 -0.309341 0.687138 -0.645817 -215.458008 1173.997437 -5.324176
29.175000 0.122563 -0.309414 0.687482 -0.645453 -215.609009 1173.901367 -5.009352
29.183333 0.123078 -0.309845 0.687449 -0.645183 -215.681824 1173.747314 -4.686772
29.191667 0.123667 -0.310471 0.687333 -0.644893 -215.756683 1173.557251 -4.326907
29.200000 0.123972 -0.310794 0.687383 -0.644626 -215.873444 1173.394409 -3.978676
29.208333 0.124352 -0.310974 0.687427 -0.644420 -216.017212 1173.241089 -3.637909
29.216667 0.124590 -0.311705 0.687640 -0.643792 -216.120544 1173.121460 -3.303047
29.225000 0.124733 -0.311959 0.687845 -0.643422 -216.278046 1173.101929 -2.947245
29.233333 0.124900 -0.311058 0.687979 -0.643683 -216.532623 1173.177002 -2.581729
29.241667 0.125199 -0.310869 0.688010 -0.643683 -216.704697 1173.218506 -2.237774
29.250000 0.125583 -0.310888 0.687925 -0.643690 -216.840683 1173.209229 -1.903114
29.258333 0.125867 -0.311083 0.687897 -0.643570 -216.955643 1173.134521 -1.572749
29.266667 0.125751 -0.311139 0.687958 -0.643500 -216.978134 1173.070923 -1.246413
29.275000 0.126623 -0.311292 0.687986 -0.643226 -217.145599 1172.860352 -0.900318
29.283333 0.127154 -0.312426 0.687925 -0.642636 -217.167618 1172.648682 -0.568432
29.291667 0.128143 -0.312809 0.687481 -0.642728 -217.217545 1172.462646 -0.202950
29.300000 0.128259 -0.313205 0.687504 -0.642488 -217.333054 1172.321045 0.146910
29.308333 0.127789 -0.313437 0.688001 -0.641936 -217.546143 1172.296387 0.464814
29.316667 0.127403 -0.313424 0.688327 -0.641669 -217.673248 1172.396484 0.802469
29.325000 0.127494 -0.313485 0.688394 -0.641550 -217.802170 1172.447388 1.138013
29.333333 0.128643 -0.312419 0.688252 -0.641992 -218.104996 1172.435425 1.489802
29.341667 0.129064 -0.312351 0.688317 -0.641871 -218.246689 1172.327393 1.843692
29.350000 0.128739 -0.312366 0.688495 -0.641739 -218.266693 1172.269775 2.164824
29.358333 0.128855 -0.312584 0.688592 -0.641505 -218.326721 1172.163696 2.470200
29.366667 0.130217 -0.313282 0.688237 -0.641270 -218.400330 1171.923584 2.792397
29.375000 0.130674 -0.313293 0.688162 -0.641252 -218.554123 1171.779785 3.128167
29.383333 0.130691 -0.313304 0.688340 -0.641053 -218.744370 1171.679199 3.441877
29.391667 0.130829 -0.313382 0.688441 -0.640878 -218.913742 1171.618408 3.760594
29.400000 0.131009 -0.313506 0.688503 -0.640714 -219.081284 1171.608887 4.097018
29.408333 0.130847 -0.313494 0.688663 -0.640582 -219.160934 1171.705444 4.439296
29.416667 0.130972 -0.313556 0.688717 -0.640467 -219.268005 1171.761230 4.772995
29.425000 0.131677 -0.313713 0.688826 -0.640127 -219.474091 1171.663208 5.105956
29.433333 0.131564 -0.313812 0.688866 -0.640060 -219.517288 1171.597900 5.412436
29.441667 0.132455 -0.314241 0.688586 -0.639966 -219.496674 1171.399780 5.735544
29.450000 0.132999 -0.315292 0.688720 -0.639193 -219.625854 1171.192627 6.038058
29.458333 0.133238 -0.315738 0.688819 -0.638816 -219.745941 1171.029419 6.352904
29.466667 0.133483 -0.315972 0.688921 -0.638539 -219.873184 1170.885620 6.675333
29.475000 0.133686 -0.315188 0.689041 -0.638754 -220.097687 1170.804688 7.003344
29.483333 0.133948 -0.314988 0.689058 -0.638780 -220.289139 1170.773560 7.346365
29.491667 0.134056 -0.314928 0.689049 -0.638797 -220.405472 1170.796265 7.644791
29.500000 0.133852 -0.314766 0.689106 -0.638858 -220.435776 1170.886230 7.987151
29.508333 0.134917 -0.315023 0.688810 -0.638826 -220.677383 1170.867676 8.366121
29.516667 0.135377 -0.315098 0.688971 -0.638518 -220.767654 1170.810059 8.665414
29.525000 0.135626 -0.315288 0.689067 -0.638267 -220.844742 1170.726807 8.939075
29.533333 0.135879 -0.315486 0.689054 -0.638130 -220.922470 1170.630005 9.214765
29.541667 0.136134 -0.315628 0.689069 -0.637990 -221.010193 1170.519531 9.509737
29.550000 0.136473 -0.316632 0.689132 -0.637351 -221.034378 1170.374634 9.822822
29.558333 0.136977 -0.317046 0.688961 -0.637222 -221.050385 1170.235596 10.094436
29.566667 0.137301 -0.317202 0.688964 -0.637071 -221.156876 1170.137695 10.384509
29.575000 0.137513 -0.317253 0.689053 -0.636904 -221.278015 1170.091064 10.697890
29.583333 0.137674 -0.316379 0.689035 -0.637323 -221.483643 1170.123169 11.022115
29.591667 0.137391 -0.316133 0.689183 -0.637346 -221.548279 1170.218750 11.349950
29.600000 0.137875 -0.316235 0.689300 -0.637065 -221.710358 1170.156494 11.662131
29.608333 0.138337 -0.316388 0.689307 -0.636881 -221.801498 1170.069458 11.962049
29.616667 0.139484 -0.316478 0.688843 -0.637089 -221.802475 1169.918091 12.276614
29.625000 0.140013 -0.316670 0.688714 -0.637016 -221.835159 1169.777832 12.567485
29.633333 0.139216 -0.316854 0.689062 -0.636723 -221.880600 1169.730713 12.838005
29.641667 0.139102 -0.317060 0.689245 -0.636448 -221.984024 1169.639771 13.135414
29.650000 0.139805 -0.317194 0.689287 -0.636181 -222.194183 1169.468628 13.452981
29.658333 0.140142 -0.317252 0.689283 -0.636082 -222.354248 1169.366821 13.749383
29.666667 0.140492 -0.317294 0.689225 -0.636047 -222.497879 1169.333252 14.040295
29.675000 0.140848 -0.317334 0.689274 -0.635895 -222.623062 1169.367310 14.350287
29.683333 0.141391 -0.317119 0.689031 -0.636145 -222.586548 1169.451904 14.682273
29.691667 0.141256 -0.317248 0.689355 -0.635759 -222.672165 1169.519653 14.970727
29.700000 0.141801 -0.317573 0.689231 -0.635611 -222.918304 1169.413452 15.318859
29.708333 0.142170 -0.317750 0.689199 -0.635475 -223.017670 1169.308838 15.604326
29.716667 0.142534 -0.317918 0.689256 -0.635247 -223.083649 1169.197021 15.872246
29.725000 0.143052 -0.318833 0.689577 -0.634323 -222.986908 1169.067627 16.090487
29.733333 0.143578 -0.319232 0.689454 -0.634136 -223.073517 1168.965576 16.372091
29.741667 0.144140 -0.319244 0.689380 -0.634083 -223.219452 1168.886475 16.665623
29.750000 0.144136 -0.319229 0.689549 -0.633909 -223.333237 1168.784668 16.947613
29.758333 0.144472 -0.319244 0.689493 -0.633885 -223.447052 1168.722656 17.237677
29.766667 0.144442 -0.319429 0.689683 -0.633592 -223.561523 1168.684204 17.536621
29.775000 0.144534 -0.319574 0.689820 -0.633349 -223.641312 1168.676147 17.831720
29.783333 0.144719 -0.319754 0.689880 -0.633150 -223.710510 1168.661865 18.113398
29.791667 0.144990 -0.319916 0.689997 -0.632879 -223.780182 1168.623657 18.404119
29.800000 0.146142 -0.319877 0.689501 -0.633174 -223.750824 1168.496948 18.710455
29.808333 0.145973 -0.320116 0.689694 -0.632882 -223.838120 1168.417480 18.965395
29.816667 0.146070 -0.318876 0.689768 -0.633405 -224.011002 1168.383179 19.233145
29.825000 0.146297 -0.318586 0.689800 -0.633464 -224.123657 1168.289185 19.497232
29.833333 0.146500 -0.318673 0.689771 -0.633405 -224.230453 1168.189575 19.771393
29.841667 0.146791 -0.319205 0.689695 -0.633152 -224.320404 1168.074951 20.049479
29.850000 0.147159 -0.319379 0.689620 -0.633060 -224.452408 1168.031616 20.348310
29.858333 0.147430 -0.319411 0.689637 -0.632963 -224.569077 1168.033081 20.626755
29.866667 0.148385 -0.319391 0.689304 -0.633113 -224.611618 1168.032837 20.941547
29.875000 0.149059 -0.319134 0.689103 -0.633302 -224.727585 1168.075317 21.240503
29.883333 0.149446 -0.319516 0.689008 -0.633122 -224.750946 1168.020386 21.490967
29.891667 0.149642 -0.319772 0.689044 -0.632907 -224.771973 1167.940063 21.738987
29.900000 0.149254 -0.320043 0.689430 -0.632441 -224.855072 1167.868042 21.959057
29.908333 0.149126 -0.320009 0.689856 -0.632024 -224.894501 1167.762695 22.210436
29.916667 0.149352 -0.319609 0.690028 -0.631985 -225.001068 1167.681030 22.497662
29.925000 0.149700 -0.319964 0.689894 -0.631870 -225.088425 1167.563232 22.782125
29.933333 0.150028 -0.320183 0.689825 -0.631756 -225.192093 1167.463745 23.039766
29.941667 0.150259 -0.320350 0.689792 -0.631653 -225.306122 1167.395386 23.298975
29.950000 0.150621 -0.321388 0.689878 -0.630944 -225.343384 1167.344604 23.564045
29.958333 0.150928 -0.321701 0.690017 -0.630560 -225.421906 1167.357056 23.852570
29.966667 0.151009 -0.320541 0.690202 -0.630928 -225.583282 1167.440552 24.137554
29.975000 0.151174 -0.320252 0.690258 -0.630974 -225.662109 1167.442749 24.392443
29.983333 0.151396 -0.320308 0.690242 -0.630911 -225.702225 1167.393433 24.623230
29.991667 0.151878 -0.320835 0.690067 -0.630718 -225.709000 1167.275757 24.872721
30.000000 0.151757 -0.321002 0.690086 -0.630641 -225.656067 1167.242920 25.119047
30.008333 0.151958 -0.321046 0.690164 -0.630486 -225.691528 1167.151001 25.371845
30.016667 0.152554 -0.321162 0.690251 -0.630187 -225.876205 1166.975220 25.655083
30.025000 0.152809 -0.321207 0.690334 -0.630012 -226.025665 1166.849121 25.928770
30.033333 0.152991 -0.321267 0.690394 -0.629871 -226.164017 1166.771606 26.195309
30.041667 0.153178 -0.321345 0.690446 -0.629728 -226.285126 1166.740234 26.453777
30.050000 0.153486 -0.321476 0.690405 -0.629632 -226.372299 1166.750977 26.716154
30.058333 0.153773 -0.321554 0.690143 -0.629809 -226.445557 1166.758789 26.995838
30.066667 0.154130 -0.321941 0.690090 -0.629582 -226.433624 1166.729126 27.229145
30.075000 0.155194 -0.321988 0.689895 -0.629510 -226.378616 1166.645020 27.467501
30.083333 0.155703 -0.321648 0.689842 -0.629616 -226.421570 1166.591431 27.719044
30.091667 0.155983 -0.322559 0.689867 -0.629054 -226.387375 1166.516602 27.943268
30.100000 0.155567 -0.323019 0.690186 -0.628571 -226.474289 1166.480225 28.149433
30.108333 0.155583 -0.323126 0.690314 -0.628371 -226.556854 1166.421021 28.369520
30.116667 0.155087 -0.323085 0.690363 -0.628461 -226.611664 1166.399658 28.649874
30.125000 0.155796 -0.322238 0.690232 -0.628864 -226.877548 1166.296997 28.941010
30.133333 0.156014 -0.321676 0.690423 -0.628888 -226.940308 1166.278076 29.167706
30.141667 0.156726 -0.321877 0.690124 -0.628937 -227.184143 1166.201782 29.472809
30.150000 0.157700 -0.321997 0.689624 -0.629180 -227.242142 1166.168701 29.748775
30.158333 0.157624 -0.322173 0.689783 -0.628935 -227.294861 1166.202271 29.949661
30.166667 0.157618 -0.322404 0.689998 -0.628581 -227.291046 1166.180176 30.175854
30.175000 0.158075 -0.322556 0.690134 -0.628239 -227.255737 1166.133423 30.362898
30.183333 0.158276 -0.322714 0.690121 -0.628122 -227.276260 1166.051880 30.600183
30.191667 0.159279 -0.322761 0.689708 -0.628298 -227.262848 1165.923584 30.858112
30.200000 0.159421 -0.322715 0.689911 -0.628062 -227.278946 1165.815552 31.094719
30.208333 0.158977 -0.323036 0.690215 -0.627676 -227.468399 1165.760498 31.320263
30.216667 0.158874 -0.323133 0.690423 -0.627424 -227.600937 1165.595947 31.569809
30.225000 0.159543 -0.322655 0.690419 -0.627505 -227.679611 1165.556396 31.749920
30.233333 0.159563 -0.322827 0.690503 -0.627318 -227.756912 1165.499878 31.990723
30.241667 0.159239 -0.322805 0.690673 -0.627225 -227.753494 1165.582764 32.225670
30.250000 0.159400 -0.322889 0.690706 -0.627105 -227.781647 1165.652466 32.462624
30.258333 0.159748 -0.322912 0.690704 -0.627007 -227.800308 1165.690796 32.676987
30.266667 0.161115 -0.322594 0.690212 -0.627361 -227.783615 1165.692627 32.899384
30.275000 0.161784 -0.323012 0.690077 -0.627123 -227.833893 1165.567993 33.125839
30.283333 0.162505 -0.322871 0.689978 -0.627118 -227.889633 1165.522095 33.309658
30.291667 0.162842 -0.322826 0.689951 -0.627084 -227.958054 1165.456787 33.508400
30.300000 0.162937 -0.322851 0.689983 -0.627010 -228.043045 1165.369019 33.728539
30.308333 0.163169 -0.322871 0.690046 -0.626870 -228.134827 1165.275635 33.935318
30.316667 0.163350 -0.322932 0.690067 -0.626769 -228.224991 1165.191650 34.119839
30.325000 0.162943 -0.323031 0.690388 -0.626470 -228.338898 1165.152710 34.261002
30.333333 0.162857 -0.323109 0.690464 -0.626369 -228.408035 1165.126343 34.407417
30.341667 0.162875 -0.323144 0.690489 -0.626319 -228.431885 1165.114136 34.524509
30.350000 0.162994 -0.323151 0.690474 -0.626300 -228.426300 1165.131104 34.624840
30.358333 0.163125 -0.323179 0.690424 -0.626306 -228.398804 1165.158936 34.697807
30.366667 0.163215 -0.323189 0.690393 -0.626312 -228.372803 1165.185669 34.751377
30.375000 0.163343 -0.323128 0.690390 -0.626314 -228.365189 1165.199707 34.804665
30.383333 0.163427 -0.323157 0.690382 -0.626286 -228.367355 1165.195313 34.839859
30.391667 0.163467 -0.323157 0.690368 -0.626291 -228.385513 1165.181030 34.863914
30.400000 0.163465 -0.323106 0.690394 -0.626289 -228.419632 1165.158691 34.891041
30.408333 0.163462 -0.323088 0.690385 -0.626309 -228.463654 1165.142822 34.904804
30.416667 0.163462 -0.323068 0.690391 -0.626313 -228.495026 1165.150024 34.911591
30.425000 0.163462 -0.323027 0.690435 -0.626286 -228.509201 1165.179932 34.923790
30.433333 0.163507 -0.322998 0.690434 -0.626289 -228.496719 1165.213135 34.927322
30.441667 0.163448 -0.323061 0.690476 -0.626226 -228.457504 1165.231689 34.930058
30.450000 0.163514 -0.323081 0.690440 -0.626238 -228.414032 1165.224976 34.922348
30.458333 0.163507 -0.323138 0.690416 -0.626237 -228.384293 1165.204102 34.913921
30.466667 0.163501 -0.323161 0.690396 -0.626249 -228.370483 1165.183105 34.902676
30.475000 0.163521 -0.323131 0.690396 -0.626259 -228.387558 1165.177368 34.887863
30.483333 0.163502 -0.323117 0.690417 -0.626249 -228.417038 1165.189209 34.880951
30.491667 0.163527 -0.323062 0.690403 -0.626285 -228.457718 1165.217163 34.879616
30.500000 0.163504 -0.323021 0.690423 -0.626291 -228.492874 1165.236694 34.886410
30.508333 0.163484 -0.323011 0.690445 -0.626277 -228.510315 1165.237427 34.895500
30.516667 0.163498 -0.323009 0.690443 -0.626277 -228.502121 1165.217163 34.906631
30.525000 0.163494 -0.323042 0.690426 -0.626279 -228.482956 1165.179688 34.915581
30.533333 0.163468 -0.323092 0.690431 -0.626255 -228.446930 1165.146118 34.920937
30.541667 0.163477 -0.323129 0.690424 -0.626241 -228.417847 1165.132324 34.919853
30.550000 0.163473 -0.323128 0.690421 -0.626246 -228.400436 1165.140381 34.914627
30.558333 0.163460 -0.323162 0.690424 -0.626229 -228.391388 1165.173828 34.905647
30.566667 0.163476 -0.323130 0.690451 -0.626211 -228.401031 1165.211182 34.896194
30.575000 0.163448 -0.323094 0.690475 -0.626210 -228.426300 1165.239868 34.888866
30.583333 0.163485 -0.323092 0.690476 -0.626200 -228.455521 1165.239380 34.881233
30.591667 0.163457 -0.323050 0.690473 -0.626233 -228.482239 1165.218628 34.881367
30.600000 0.163478 -0.323058 0.690417 -0.626285 -228.499405 1165.179932 34.884808
30.608333 0.163472 -0.323075 0.690390 -0.626308 -228.497391 1165.149170 34.892353
30.616667 0.163467 -0.323096 0.690380 -0.626309 -228.478668 1165.135376 34.898609
30.625000 0.163531 -0.323109 0.690371 -0.626295 -228.453354 1165.142334 34.903530
30.633333 0.163537 -0.323146 0.690396 -0.626247 -228.416367 1165.157715 34.906467
30.641667 0.163541 -0.323140 0.690399 -0.626246 -228.393768 1165.178711 34.904949
30.650000 0.163538 -0.323138 0.690425 -0.626219 -228.391327 1165.193848 34.902206
30.658333 0.163507 -0.323152 0.690413 -0.626233 -228.402466 1165.193237 34.893318
30.666667 0.163497 -0.323138 0.690415 -0.626242 -228.427460 1165.182129 34.886951
30.675000 0.163505 -0.323119 0.690389 -0.626278 -228.460663 1165.170166 34.880421
30.683333 0.163490 -0.323127 0.690377 -0.626290 -228.479919 1165.156616 34.877697
30.691667 0.163447 -0.323119 0.690396 -0.626285 -228.487854 1165.155884 34.876980
30.700000 0.163478 -0.323112 0.690386 -0.626291 -228.480621 1165.161377 34.878445
30.708333 0.163476 -0.323097 0.690414 -0.626268 -228.467026 1165.167114 34.883648
30.716667 0.163463 -0.323120 0.690449 -0.626222 -228.440018 1165.166382 34.892086
30.725000 0.163476 -0.323134 0.690449 -0.626211 -228.416763 1165.158569 34.896774
30.733333 0.163454 -0.323153 0.690435 -0.626223 -228.401062 1165.143921 34.901112
30.741667 0.163459 -0.323179 0.690434 -0.626208 -228.402679 1165.129028 34.900238
30.750000 0.163481 -0.322735 0.690509 -0.626349 -228.439514 1165.155518 34.900253
30.758333 0.163478 -0.323056 0.690457 -0.626242 -228.435196 1165.132813 34.891479
30.766667 0.163454 -0.323140 0.690458 -0.626204 -228.452759 1165.132324 34.887596
30.775000 0.163458 -0.323141 0.690428 -0.626235 -228.472534 1165.141846 34.881355
30.783333 0.163471 -0.323148 0.690417 -0.626240 -228.483215 1165.143066 34.879265
30.791667 0.163461 -0.323150 0.690416 -0.626244 -228.484787 1165.140747 34.878166
30.800000 0.163450 -0.323192 0.690443 -0.626194 -228.463058 1165.129395 34.882633
30.808333 0.163455 -0.323198 0.690435 -0.626199 -228.440918 1165.115479 34.887009
30.816667 0.163461 -0.323198 0.690424 -0.626210 -228.421204 1165.106323 34.892796
30.825000 0.163481 -0.323226 0.690421 -0.626193 -228.410416 1165.101807 34.895187
30.833333 0.163483 -0.323226 0.690430 -0.626182 -228.409866 1165.102539 34.897369
30.841667 0.163460 -0.323204 0.690439 -0.626190 -228.418091 1165.109863 34.897938
30.850000 0.163438 -0.323210 0.690445 -0.626186 -228.434677 1165.116333 34.892162
30.858333 0.163427 -0.323197 0.690454 -0.626186 -228.455429 1165.115356 34.888847
30.866667 0.163438 -0.323170 0.690443 -0.626208 -228.475662 1165.113892 34.885929
30.875000 0.163439 -0.323168 0.690439 -0.626214 -228.476196 1165.110352 34.884460
30.883333 0.163428 -0.323177 0.690440 -0.626212 -228.464005 1165.104248 34.882263
30.891667 0.163404 -0.323195 0.690452 -0.626195 -228.452713 1165.104980 34.882088
30.900000 0.163440 -0.322753 0.690520 -0.626338 -228.462570 1165.135376 34.886810
30.908333 0.163446 -0.323086 0.690485 -0.626204 -228.432236 1165.111572 34.890942
30.916667 0.163484 -0.322747 0.690532 -0.626317 -228.446747 1165.132813 34.897766
30.925000 0.163468 -0.323097 0.690479 -0.626199 -228.427353 1165.101929 34.898018
30.933333 0.163446 -0.322757 0.690535 -0.626319 -228.455673 1165.119873 34.901875
30.941667 0.163447 -0.323110 0.690471 -0.626207 -228.448013 1165.091919 34.897507
