Format Version,1.23,Take Name,Robot_base_calib,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-10-22 03.23.54.946 PM,Total Frames in Take,324,Total Exported Frames,324,Rotation Type,ZYX,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
192,1.600000,-99.806396,-8.804494,-141.530319,431.057404,1533.687378,-6.786356,0.796355,469.306793,1531.166870,41.377998,0.000000,365.358765,1519.662231,-42.049564,0.000000,463.399292,1483.967407,12.362918,0.887117,389.296722,1559.598022,-38.856602,0.000000,483.848450,1537.919922,12.044963,0.628817,470.267151,1578.348755,2.069510,0.779012,428.445160,1586.100464,-16.803656,0.000000,378.536957,1472.735352,-24.436344,0.000000,-0.009053,-0.181938,0.038398,400.003845,1529.221436,1.585818,0.287402,407.287415,1468.979004,-8.835007,0.919959,423.350708,1601.746826,-2.949640,0.978542,380.928864,1582.527954,-0.318758,0.000000,393.780945,1475.896606,21.065674,0.953732,355.357391,1494.276489,11.503013,0.880502,351.752930,1539.241211,-0.231010,0.000000,342.185242,1542.113770,-18.672134,0.000000,469.508972,1578.655518,1.860819,0.000000,475.882202,1479.554810,10.849399,0.000000,406.969055,1468.971313,-8.801818,423.292877,1601.699097,-2.907839,,,,393.747314,1476.066650,21.130667,355.794678,1494.155640,11.352539,,,,,,,463.146942,1484.317871,12.231097,,,,485.015869,1537.148315,12.541265,469.489136,1578.640991,1.768366,,,,,,,385.608795,1582.312622,0.157505,362.131287,1536.198364,-0.527740,436.401306,1559.517700,-82.573059,459.261902,1565.205078,-18.518448,,,,,,,,,
193,1.608333,-99.701622,-8.716507,-141.344040,431.161377,1533.561157,-6.954224,0.755548,469.251312,1531.082642,41.338505,0.000000,365.616699,1519.417847,-42.455956,0.000000,463.553009,1483.897827,12.257802,0.896209,389.450653,1559.405762,-39.142410,0.000000,483.877625,1537.897827,12.062019,0.639860,470.236603,1578.304810,2.079098,0.783998,428.461578,1585.977661,-16.929829,0.000000,378.843597,1472.504639,-24.842966,0.000000,-0.009067,-0.174274,0.049024,400.010803,1529.218018,1.576437,0.308627,407.292999,1468.977417,-8.856535,0.913485,423.356995,1601.744141,-2.948691,0.975985,380.935547,1582.524902,-0.315700,0.000000,393.790527,1475.889404,21.047237,0.950091,355.365631,1494.271118,11.493122,0.869023,351.759644,1539.238037,-0.232079,0.000000,342.189453,1542.114014,-18.671391,0.000000,469.515930,1578.651855,1.851312,0.000000,475.890381,1479.549561,10.820659,0.000000,406.947968,1468.971436,-8.830428,423.291412,1601.690552,-2.903448,,,,393.755585,1476.066162,21.133392,355.844971,1494.146606,11.322260,,,,,,,463.307587,1484.208618,12.133117,,,,485.006897,1537.145874,12.546271,469.490356,1578.623657,1.782568,,,,,,,385.603668,1582.306641,0.157893,362.124451,1536.195923,-0.526577,436.400940,1559.525513,-82.551483,,,,,,,,,,,,
194,1.616667,-99.709175,-8.733562,-141.340942,431.152893,1533.573242,-6.960943,0.763106,469.242401,1531.104736,41.332630,0.000000,365.606567,1519.427368,-42.458572,0.000000,463.538330,1483.911743,12.266191,0.896598,389.445465,1559.413452,-39.157059,0.000000,483.869598,1537.909302,12.054131,0.638213,470.233612,1578.314819,2.058952,0.783428,428.459595,1585.987061,-16.952408,0.000000,378.827606,1472.517822,-24.831356,0.000000,-0.007981,-0.168962,0.038925,400.004486,1529.225464,1.585612,0.290167,407.286835,1468.983276,-8.837420,0.919501,423.348969,1601.751343,-2.954464,0.977598,380.928070,1582.531738,-0.314151,0.000000,393.786957,1475.900269,21.066389,0.953900,355.360870,1494.279663,11.512597,0.879283,351.752960,1539.244385,-0.220195,0.000000,342.181030,1542.116821,-18.659128,0.000000,469.508728,1578.660889,1.845328,0.000000,475.885834,1479.560181,10.831552,0.000000,406.966217,1468.980225,-8.807778,423.289124,1601.699341,-2.912668,,,,393.753815,1476.066650,21.138575,355.802765,1494.161377,11.358023,,,,,,,463.294922,1484.222290,12.142112,,,,484.998932,1537.145996,12.540161,469.488586,1578.641846,1.761654,,,,,,,385.599426,1582.305542,0.152767,362.141205,1536.197021,-0.521451,436.405945,1559.531982,-82.551003,,,,,,,,,,,,
195,1.625000,-99.771385,-8.793582,-141.522522,431.077026,1533.656128,-6.795708,0.795342,469.320068,1531.151855,41.374538,0.000000,365.393097,1519.595337,-42.072075,0.000000,463.447174,1483.953491,12.350712,0.889003,389.305267,1559.545654,-38.868580,0.000000,483.862305,1537.918823,12.045018,0.632858,470.257111,1578.340820,2.073988,0.782211,428.433319,1586.069092,-16.804804,0.000000,378.598022,1472.673950,-24.464409,0.000000,-0.005550,-0.126166,0.040511,399.974274,1529.219727,1.620067,0.237748,407.251373,1468.978149,-8.810076,0.929576,423.312286,1601.746826,-2.935429,0.986064,380.894226,1582.525269,-0.263966,0.000000,393.773621,1475.893677,21.104000,0.952944,355.339630,1494.271606,11.579422,0.901160,351.721008,1539.236694,-0.149422,0.000000,342.135193,1542.109253,-18.581118,0.000000,469.476624,1578.657959,1.829242,0.000000,475.864655,1479.557373,10.807945,0.000000,406.971161,1468.986816,-8.782744,423.285706,1601.712036,-2.900945,,,,393.755676,1476.072266,21.160715,355.679504,1494.113037,11.454344,,,,,,,463.200989,1484.299683,12.221594,,,,485.008423,1537.142212,12.534857,469.495087,1578.640991,1.777096,,,,,,,385.614624,1582.312378,0.154942,362.130371,1536.203735,-0.527650,436.408936,1559.538940,-82.530853,,,,,,,,,,,,
196,1.633333,-99.668587,-8.715839,-141.358551,431.180267,1533.542480,-6.949278,0.771037,469.283356,1531.081909,41.333984,0.000000,365.634552,1519.365967,-42.435726,0.000000,463.603333,1483.895630,12.252158,0.889003,389.447754,1559.366455,-39.125874,0.000000,483.898834,1537.906616,12.054296,0.632858,470.233612,1578.306641,2.076880,0.782211,428.449829,1585.958130,-16.921408,0.000000,378.890961,1472.458862,-24.828489,0.000000,-0.009001,-0.169409,0.037818,400.013184,1529.225586,1.609086,0.282474,407.294525,1468.983032,-8.812723,0.929576,423.358978,1601.750977,-2.932209,0.986064,380.937744,1582.532104,-0.291856,0.000000,393.794556,1475.900879,21.090843,0.952944,355.368927,1494.280640,11.536399,0.901160,351.761871,1539.245361,-0.197291,0.000000,342.190125,1542.117554,-18.636353,0.000000,469.518311,1578.659668,1.868389,0.000000,475.893585,1479.559082,10.856576,0.000000,406.979919,1468.977539,-8.781910,423.303497,1601.703857,-2.891155,,,,393.761902,1476.070313,21.157801,355.798248,1494.157593,11.387348,,,,,,,463.363098,1484.200684,12.130121,,,,485.016907,1537.141113,12.536108,469.493378,1578.643311,1.780313,,,,,,,385.613678,1582.314087,0.157088,362.136658,1536.200562,-0.527352,436.413116,1559.517944,-82.561966,459.085449,1565.233276,-18.712997,,,,,,,,,
197,1.641667,-99.763687,-8.794214,-141.478088,431.103088,1533.633179,-6.827998,0.788530,469.310455,1531.145508,41.371384,0.000000,365.449280,1519.550903,-42.151836,0.000000,463.471344,1483.941406,12.349794,0.898250,389.348938,1559.507568,-38.935963,0.000000,483.873077,1537.911987,12.051870,0.640460,470.265167,1578.329102,2.064903,0.783606,428.453644,1586.044189,-16.846468,0.000000,378.652802,1472.635254,-24.527617,0.000000,-0.020513,-0.100361,0.054652,400.014160,1529.223145,1.595030,0.264109,407.270874,1468.982178,-8.853256,0.920963,423.369019,1601.745117,-2.953073,0.979110,380.947144,1582.533936,-0.267251,0.000000,393.808350,1475.893921,21.068586,0.953736,355.374878,1494.284302,11.565859,0.882286,351.762756,1539.253052,-0.150254,0.000000,342.169342,1542.132568,-18.576921,0.000000,469.529449,1578.643188,1.785108,0.000000,475.895691,1479.538696,10.736469,0.000000,406.963837,1468.984131,-8.829713,423.316284,1601.694214,-2.913289,,,,393.794983,1476.050781,21.147926,355.769867,1494.170410,11.413574,,,,,,,463.226257,1484.284180,12.221257,,,,485.010468,1537.141846,12.538969,469.508850,1578.628296,1.769362,,,,,,,385.620178,1582.314209,0.157207,362.144531,1536.195679,-0.528723,436.406982,1559.537964,-82.549576,459.041595,1565.200806,-18.764496,,,,,,,,,
198,1.650000,-99.748497,-8.800390,-141.424088,431.131470,1533.607544,-6.865456,0.787797,469.296478,1531.148193,41.368935,0.000000,365.515289,1519.489014,-42.244637,0.000000,463.502808,1483.934204,12.354591,0.889871,389.395660,1559.456421,-39.017822,0.000000,483.882690,1537.912964,12.060764,0.635636,470.267242,1578.321777,2.050874,0.783659,428.469635,1586.014893,-16.900156,0.000000,378.722137,1472.583496,-24.596148,0.000000,-0.021634,-0.038728,0.059570,399.986298,1529.203125,1.612244,0.204623,407.230591,1468.963013,-8.849035,0.923010,423.337677,1601.725098,-2.954724,0.979149,380.918335,1582.514648,-0.224930,0.000000,393.800415,1475.872437,21.087866,0.955924,355.357086,1494.264404,11.628071,0.890413,351.733215,1539.234131,-0.080272,0.000000,342.120056,1542.115601,-18.496359,0.000000,469.502716,1578.621826,1.731808,0.000000,475.876648,1479.516479,10.667772,0.000000,406.969238,1468.971680,-8.831024,423.317749,1601.693970,-2.922345,,,,393.803497,1476.037964,21.154036,355.645660,1494.116089,11.506081,,,,,,,463.258789,1484.276489,12.226145,,,,485.014984,1537.143677,12.547344,469.514343,1578.620605,1.755692,,,,,,,385.618042,1582.312012,0.155121,362.138489,1536.198730,-0.523955,,,,,,,,,,,,,,,
199,1.658333,-99.707985,-8.783168,-141.477966,431.127411,1533.589355,-6.839174,0.793345,469.335510,1531.129639,41.361057,0.000000,365.488525,1519.449951,-42.167957,0.000000,463.543335,1483.925415,12.330318,0.890100,389.349213,1559.429321,-38.943684,0.000000,483.892548,1537.915771,12.043337,0.636805,470.245697,1578.321533,2.063561,0.784473,428.427338,1585.999634,-16.847797,0.000000,378.737091,1472.543823,-24.552177,0.000000,-0.027418,-0.074071,0.051390,399.999420,1529.235107,1.627288,0.230301,407.244049,1468.992676,-8.820909,0.934475,423.360901,1601.754028,-2.935646,0.987701,380.937958,1582.548218,-0.229270,0.000000,393.796112,1475.907837,21.106720,0.955415,355.360474,1494.302124,11.620581,0.913337,351.748413,1539.270752,-0.096424,0.000000,342.146912,1542.150513,-18.518847,0.000000,469.520752,1578.646851,1.782663,0.000000,475.879120,1479.541992,10.736728,0.000000,406.981354,1468.985107,-8.792639,423.313324,1601.703369,-2.898352,,,,393.793396,1476.055420,21.161013,355.688324,1494.209839,11.494398,,,,,,,463.305023,1484.265625,12.204584,,,,485.011108,1537.133545,12.525469,469.504333,1578.631836,1.771659,,,,,,,385.616058,1582.311890,0.157356,362.121826,1536.200684,-0.533015,436.421631,1559.523682,-82.561852,459.295288,1565.240845,-18.476486,,,,313.158142,654.695129,12.785316,,,
200,1.666667,-99.710777,-8.783775,-141.531860,431.102966,1533.607056,-6.788696,0.790364,469.354797,1531.132813,41.376087,0.000000,365.428986,1519.485352,-42.059292,0.000000,463.526917,1483.934082,12.343775,0.891526,389.300323,1559.459595,-38.851067,0.000000,483.886230,1537.920654,12.046012,0.638104,470.238007,1578.330444,2.084671,0.786237,428.403839,1586.019287,-16.787170,0.000000,378.684662,1472.574097,-24.462536,0.000000,-0.004842,-0.141854,0.029134,400.013519,1529.227051,1.624919,0.265745,407.294189,1468.983398,-8.791265,0.933916,423.351898,1601.753296,-2.938589,0.980278,380.933319,1582.531982,-0.274923,0.000000,393.808136,1475.904785,21.117744,0.960682,355.376526,1494.280518,11.578997,0.909196,351.760620,1539.243042,-0.159769,0.000000,342.179779,1542.111816,-18.594660,0.000000,469.515167,1578.666260,1.843305,0.000000,475.901917,1479.567383,10.843436,0.000000,406.997559,1468.990967,-8.757949,423.301147,1601.702148,-2.901165,,,,393.787964,1476.056763,21.179169,355.764618,1494.167358,11.438370,,,,,,,463.284576,1484.269043,12.217649,,,,485.021240,1537.139038,12.532293,469.486786,1578.644897,1.789698,,,,,,,385.609985,1582.319824,0.157028,362.127594,1536.200928,-0.531286,436.421570,1559.528198,-82.559944,459.292419,1565.232300,-18.472672,,,,,,,,,
201,1.675000,-99.696846,-8.788886,-141.496643,431.124481,1533.580322,-6.824413,0.793358,469.349060,1531.128174,41.363159,0.000000,365.475861,1519.429810,-42.130642,0.000000,463.553986,1483.921875,12.336438,0.891938,389.331818,1559.412720,-38.916096,0.000000,483.895325,1537.915283,12.040277,0.634668,470.239288,1578.318604,2.063276,0.783458,428.413483,1585.989746,-16.834446,0.000000,378.737091,1472.526367,-24.517221,0.000000,-0.016399,-0.084731,0.048021,400.006317,1529.227783,1.619184,0.243993,407.264496,1468.986206,-8.824118,0.925354,423.354736,1601.750977,-2.943676,0.979688,380.934998,1582.537109,-0.244059,0.000000,393.809631,1475.900391,21.100601,0.958707,355.372253,1494.286743,11.606234,0.892993,351.753723,1539.254028,-0.114095,0.000000,342.155060,1542.130859,-18.538477,0.000000,469.518127,1578.652832,1.784581,0.000000,475.893921,1479.549805,10.745667,0.000000,406.976990,1468.984253,-8.806705,423.305573,1601.703979,-2.905639,,,,393.797516,1476.051514,21.179958,355.740082,1494.179321,11.462927,,,,,,,463.314819,1484.260132,12.210740,,,,485.018707,1537.131592,12.523800,469.495422,1578.631348,1.770442,,,,,,,385.602051,1582.299805,0.154108,362.136017,1536.194580,-0.521868,436.409546,1559.521729,-82.571266,459.291443,1565.234619,-18.478394,,,,,,,,,
202,1.683333,0.059652,-0.209730,0.014922,404.103210,1528.850952,5.405190,0.233707,407.605652,1469.018921,-8.631912,0.000000,423.375946,1601.749512,-3.012295,0.000000,449.990692,1489.681152,21.052137,0.891782,380.957428,1582.463745,-0.404775,0.000000,393.976288,1475.842285,21.119940,0.636862,355.382019,1494.233032,11.595468,0.785388,351.980927,1539.085449,-0.323262,0.000000,469.556702,1578.733032,1.846215,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.971161,1468.978394,-8.822680,,,,,,,,,,,,,,,,423.323120,1601.687256,-2.908632,463.431671,1484.162964,12.124711,,,,485.007813,1537.127319,12.522549,355.668304,1494.199219,11.516333,,,,469.494537,1578.637451,1.768015,385.595612,1582.305908,0.146002,362.112671,1536.195679,-0.532180,436.414246,1559.526611,-82.565071,459.282867,1565.218506,-18.493652,,,,,,,,,
203,1.691667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025701,-0.045515,0.054492,400.002350,1529.214111,1.608975,0.233591,407.243622,1468.972534,-8.846105,0.929410,423.359436,1601.734009,-2.961659,0.979607,380.938385,1582.526855,-0.235184,0.000000,393.810364,1475.885620,21.088594,0.959776,355.369476,1494.279419,11.622615,0.904602,351.750183,1539.248413,-0.090144,0.000000,342.139435,1542.128906,-18.507624,0.000000,469.522308,1578.627930,1.732389,0.000000,475.888123,1479.522827,10.677895,0.000000,406.961853,1468.975586,-8.827806,423.309967,1601.681152,-2.924178,,,,393.816498,1476.024658,21.169401,355.710022,1494.185791,11.478186,,,,,,,463.405975,1484.169067,12.135695,,,,485.013123,1537.137939,12.519688,469.495575,1578.626831,1.749624,,,,,,,385.592773,1582.301636,0.140518,362.127960,1536.190552,-0.532359,436.414001,1559.508911,-82.569359,459.310547,1565.231812,-18.453598,,,,,,,,,
204,1.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015620,-0.038086,0.047077,399.968109,1529.219116,1.649307,0.191864,407.218597,1468.977417,-8.798923,0.942057,423.311829,1601.742676,-2.933738,0.985581,380.894531,1582.528198,-0.199276,0.000000,393.788025,1475.892090,21.136633,0.956002,355.342651,1494.277832,11.673257,0.925344,351.713959,1539.244751,-0.044852,0.000000,342.100281,1542.121216,-18.461462,0.000000,469.479370,1578.645264,1.757311,0.000000,475.863800,1479.542358,10.714811,0.000000,406.987854,1468.982910,-8.777976,423.292633,1601.698975,-2.901262,,,,393.799652,1476.061157,21.184206,355.588196,1494.143921,11.568546,,,,,,,463.325012,1484.260254,12.211692,,,,485.013550,1537.134155,12.527168,469.487549,1578.629761,1.774009,,,,,,,385.611572,1582.310547,0.153005,362.113403,1536.190796,-0.532657,436.405823,1559.511597,-82.566139,,,,,,,313.185760,654.656433,12.828708,,,
205,1.708333,0.076343,-0.226028,0.011788,404.070831,1528.845581,5.417274,0.218542,407.594666,1469.013794,-8.615576,0.000000,423.324707,1601.749268,-2.998695,0.968172,449.965271,1489.689941,21.079411,0.000000,380.911072,1582.451172,-0.402193,0.000000,393.954865,1475.834717,21.132032,0.926545,355.357941,1494.213867,11.595573,0.926976,351.947144,1539.064697,-0.326564,0.000000,469.510773,1578.746582,1.874208,0.966347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.989929,1468.999756,-8.753419,,,,,,,,,,,,,,,,423.274017,1601.708496,-2.889257,463.407593,1484.178589,12.132255,,,,485.008881,1537.128052,12.519956,355.625854,1494.129272,11.515617,,,,469.473999,1578.649902,1.788065,385.595673,1582.308228,0.151187,362.122498,1536.196289,-0.532448,436.402863,1559.512085,-82.583191,,,,,,,,,,,,
206,1.716667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015939,-0.081968,0.043860,399.982086,1529.238281,1.636789,0.229427,407.240234,1468.995972,-8.802490,0.934984,423.329712,1601.761230,-2.932464,0.980358,380.910217,1582.547241,-0.229406,0.000000,393.786774,1475.912231,21.122379,0.960057,355.348785,1494.297607,11.628529,0.908591,351.729309,1539.263916,-0.094891,0.000000,342.129761,1542.139404,-18.519022,0.000000,469.493500,1578.663940,1.795243,0.000000,475.870514,1479.561523,10.763217,0.000000,406.981293,1468.989746,-8.779287,423.282471,1601.710327,-2.895717,,,,393.777832,1476.060669,21.180864,355.679260,1494.203369,11.503696,,,,,,,463.277252,1484.273315,12.221011,,,,485.002350,1537.135864,12.535066,469.488251,1578.651367,1.783166,,,,,,,385.612274,1582.313599,0.159204,362.131653,1536.188843,-0.529289,436.411102,1559.518311,-82.567574,,,,,,,,,,,,
207,1.725000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024525,-0.036372,0.056411,399.968140,1529.214355,1.630188,0.193960,407.208984,1468.973267,-8.828074,0.940897,423.322968,1601.734863,-2.941740,0.987044,380.902802,1582.526733,-0.209141,0.000000,393.780365,1475.885010,21.109009,0.958267,355.337555,1494.278320,11.649780,0.921268,351.715485,1539.247803,-0.060897,0.000000,342.101715,1542.128662,-18.476753,0.000000,469.487061,1578.629639,1.744167,0.000000,475.856354,1479.524414,10.685332,0.000000,406.973541,1468.985229,-8.810282,423.303589,1601.697388,-2.911584,,,,393.780762,1476.042358,21.164738,355.600342,1494.142456,11.541843,,,,,,,463.404938,1484.179199,12.130179,,,,485.010651,1537.136719,12.524814,469.496704,1578.633545,1.771351,,,,,,,385.608368,1582.307617,0.152737,362.126221,1536.204224,-0.533164,436.409485,1559.527710,-82.547188,,,,,,,,,,,,
208,1.733333,-99.739265,-8.784306,-141.497040,431.106873,1533.622803,-6.817804,0.791737,469.329285,1531.138428,41.369831,0.000000,365.448029,1519.523682,-42.125603,0.000000,463.499420,1483.938843,12.339293,0.890665,389.333618,1559.488647,-38.907703,0.000000,483.880768,1537.916992,12.047585,0.635542,470.254761,1578.331177,2.073729,0.784060,428.434814,1586.035034,-16.823664,0.000000,378.674347,1472.609009,-24.515844,0.000000,-0.014809,-0.112677,0.058400,400.009857,1529.219116,1.598283,0.270461,407.274841,1468.979614,-8.852379,0.920077,423.358459,1601.743774,-2.940060,0.979346,380.937927,1582.528198,-0.264614,0.000000,393.805176,1475.888184,21.067024,0.952320,355.371918,1494.275269,11.557236,0.883321,351.757813,1539.244385,-0.156719,0.000000,342.168091,1542.124268,-18.585260,0.000000,469.520172,1578.646240,1.806534,0.000000,475.894379,1479.541626,10.752790,0.000000,406.955597,1468.974731,-8.836150,423.303833,1601.697876,-2.898408,,,,393.783966,1476.054077,21.158609,355.792755,1494.153076,11.396646,,,,,,,463.256714,1484.279663,12.212011,,,,485.013977,1537.139282,12.533665,469.502777,1578.637451,1.779059,,,,,,,385.609894,1582.311523,0.155926,362.142639,1536.191895,-0.525326,436.413574,1559.527222,-82.568047,459.290497,1565.230347,-18.470764,,,,,,,,,
209,1.741667,-99.697426,-8.726577,-141.382492,431.164734,1533.568970,-6.926430,0.767078,469.287598,1531.092285,41.340405,0.000000,365.595459,1519.425415,-42.382492,0.000000,463.568085,1483.905884,12.266511,0.896218,389.432770,1559.412964,-39.087692,0.000000,483.894104,1537.905396,12.053515,0.638480,470.247406,1578.312012,2.077431,0.784182,428.459625,1585.984985,-16.903414,0.000000,378.833038,1472.512817,-24.775654,0.000000,-0.009224,-0.164396,0.040602,400.013763,1529.227295,1.602424,0.295261,407.293976,1468.985229,-8.822950,0.920714,423.359467,1601.752808,-2.937388,0.976005,380.938385,1582.533936,-0.294258,0.000000,393.796692,1475.901611,21.082134,0.954325,355.370209,1494.281982,11.531943,0.882216,351.762360,1539.247314,-0.199245,0.000000,342.188995,1542.120483,-18.637325,0.000000,469.519104,1578.661133,1.858049,0.000000,475.894806,1479.560059,10.840862,0.000000,406.978912,1468.986938,-8.786798,423.299042,1601.691162,-2.895387,,,,393.766846,1476.071289,21.143072,355.801819,1494.166016,11.382818,,,,,,,463.326172,1484.219849,12.142793,,,,485.019745,1537.137451,12.537807,469.504974,1578.638550,1.781773,,,,,,,385.622986,1582.323853,0.167698,362.139526,1536.207886,-0.518918,436.411255,1559.532227,-82.553741,459.305756,1565.235107,-18.457413,,,,,,,,,
210,1.750000,-99.781898,-8.794734,-141.568237,431.062958,1533.677856,-6.757106,0.802029,469.342834,1531.156372,41.382988,0.000000,365.347198,1519.641113,-41.983788,0.000000,463.432861,1483.963135,12.358374,0.887202,389.274078,1559.583618,-38.794411,0.000000,483.864258,1537.922241,12.042898,0.629227,470.263611,1578.349487,2.087097,0.779956,428.427460,1586.092773,-16.758162,0.000000,378.551575,1472.713745,-24.391785,0.000000,-0.003294,-0.216919,0.039476,400.029022,1529.221924,1.593773,0.312898,407.325043,1468.980469,-8.823731,0.913209,423.371368,1601.749634,-2.926072,0.977949,380.949860,1582.526611,-0.321449,0.000000,393.799591,1475.895996,21.068832,0.952104,355.380005,1494.272217,11.483054,0.868030,351.778229,1539.236938,-0.252325,0.000000,342.221497,1542.108765,-18.699230,0.000000,469.528992,1578.662842,1.912135,0.000000,475.906708,1479.562622,10.902748,0.000000,406.979980,1468.977661,-8.785605,423.309692,1601.703369,-2.883237,,,,393.756042,1476.069214,21.138147,355.864288,1494.139648,11.320114,,,,,,,463.183289,1484.315552,12.227543,,,,485.025391,1537.143066,12.537062,469.490479,1578.645142,1.787810,,,,,,,385.620453,1582.314941,0.161052,362.132782,1536.204468,-0.528902,436.423706,1559.529419,-82.539795,,,,,,,,,,,,
